BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,Classe,Dominio
0.054900000000000004,0.07490000000000001,0.11330000000000001,0.1116,0.1061,0.049100000000000005,0.047400000000000005,0.04,0.027200000000000002,0.0114,0.0061,0.0044,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.0378,0.043000000000000003,0.056100000000000004,0.0339,0.030500000000000003,0.0263,0.028,0.0318,0.0267,0.040600000000000004,0.0236,0.013900000000000001,0,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.07490000000000001,0.10940000000000001,0.10060000000000001,0.0915,0.040100000000000004,0.038900000000000004,0.034,0.023100000000000002,0.0111,0.0092,0.006900000000000001,1,Estados_Unidos
0.054900000000000004,0.07490000000000001,0.11330000000000001,0.1116,0.1061,0.049100000000000005,0.047400000000000005,0.04,0.027200000000000002,0.0114,0.0061,0.0044,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.07490000000000001,0.10940000000000001,0.10060000000000001,0.0915,0.040100000000000004,0.038900000000000004,0.034,0.023100000000000002,0.0111,0.0092,0.006900000000000001,1,Estados_Unidos
0.054400000000000004,0.07490000000000001,0.10940000000000001,0.10060000000000001,0.0915,0.040100000000000004,0.038900000000000004,0.034,0.023100000000000002,0.0111,0.0092,0.006900000000000001,1,Estados_Unidos
0.054400000000000004,0.07490000000000001,0.10940000000000001,0.10060000000000001,0.0915,0.040100000000000004,0.038900000000000004,0.034,0.023100000000000002,0.0111,0.0092,0.006900000000000001,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054900000000000004,0.07490000000000001,0.11330000000000001,0.1116,0.1061,0.049100000000000005,0.047400000000000005,0.04,0.027200000000000002,0.0114,0.0061,0.0044,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.07490000000000001,0.10940000000000001,0.10060000000000001,0.0915,0.040100000000000004,0.038900000000000004,0.034,0.023100000000000002,0.0111,0.0092,0.006900000000000001,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.054400000000000004,0.0736,0.1091,0.10110000000000001,0.0897,0.0403,0.0388,0.0323,0.0224,0.0112,0.0054,0.004,1,Estados_Unidos
0.0396,0.039900000000000005,0.0483,0.0327,0.0303,0.0261,0.027700000000000002,0.029400000000000003,0.0292,0.035500000000000004,0.026600000000000002,0.0211,0,Estados_Unidos
0.054900000000000004,0.07490000000000001,0.11330000000000001,0.1116,0.1061,0.049100000000000005,0.047400000000000005,0.04,0.027200000000000002,0.0114,0.0061,0.0044,1,Estados_Unidos
0.018500000000000003,0.013900000000000001,0.012400000000000001,0.015300000000000001,0.020300000000000002,0.024,0.0291,0.0298,0.032,0.0855,0.0316,0.0205,0,Estados_Unidos
0.013000000000000001,0.010400000000000001,0.008700000000000001,0.0083,0.0089,0.0115,0.016800000000000002,0.0146,0.0165,0.07250000000000001,0.021500000000000002,0.016900000000000002,0,Estados_Unidos
0.018500000000000003,0.013900000000000001,0.012400000000000001,0.015300000000000001,0.020300000000000002,0.024,0.0291,0.0298,0.032,0.0855,0.0316,0.0205,0,Estados_Unidos
0.0117,0.012100000000000001,0.0095,0.009000000000000001,0.0102,0.0098,0.012400000000000001,0.0112,0.010400000000000001,0.010400000000000001,0.0131,0.010400000000000001,0,Estados_Unidos
0.013000000000000001,0.010400000000000001,0.008700000000000001,0.0083,0.0089,0.0115,0.016800000000000002,0.0146,0.0165,0.07250000000000001,0.021500000000000002,0.016900000000000002,0,Estados_Unidos
0.0117,0.012100000000000001,0.0095,0.009000000000000001,0.0102,0.0098,0.012400000000000001,0.0112,0.010400000000000001,0.010400000000000001,0.0131,0.010400000000000001,0,Estados_Unidos
0.0234,0.024800000000000003,0.0223,0.0177,0.0167,0.0151,0.0155,0.0159,0.0134,0.013000000000000001,0.014,0.0128,0,Estados_Unidos
0.0274,0.0297,0.0284,0.0196,0.0195,0.0158,0.0166,0.016,0.0146,0.013000000000000001,0.0161,0.013600000000000001,0,Estados_Unidos
0.019200000000000002,0.0201,0.0179,0.016300000000000002,0.019,0.013900000000000001,0.0145,0.0131,0.0117,0.009600000000000001,0.0095,0.008,0,Estados_Unidos
0.033100000000000004,0.039,0.06280000000000001,0.0351,0.0341,0.0221,0.024200000000000003,0.0224,0.0213,0.0177,0.0213,0.02,0,Estados_Unidos
0.0286,0.032100000000000004,0.0463,0.0264,0.027700000000000002,0.0164,0.0184,0.0167,0.0151,0.014100000000000001,0.015700000000000002,0.0135,0,Estados_Unidos
0.0241,0.024200000000000003,0.0235,0.016900000000000002,0.015600000000000001,0.013600000000000001,0.0151,0.013000000000000001,0.013900000000000001,0.016800000000000002,0.0128,0.012400000000000001,0,Estados_Unidos
0.02,0.0227,0.0376,0.0251,0.055,0.0838,0.0942,0.091,0.0926,0.1894,0.046400000000000004,0.023,1,Estados_Unidos
0.0408,0.0514,0.06470000000000001,0.053200000000000004,0.0731,0.0473,0.047,0.0468,0.038,0.0269,0.0325,0.028300000000000002,0,Estados_Unidos
0.015600000000000001,0.0167,0.013900000000000001,0.0122,0.014400000000000001,0.0123,0.0149,0.0134,0.0126,0.0114,0.0114,0.0082,0,Estados_Unidos
0.0371,0.0373,0.036500000000000005,0.036500000000000005,0.0393,0.033100000000000004,0.0354,0.0322,0.0334,0.027800000000000002,0.0304,0.0281,0,Estados_Unidos
0.031900000000000005,0.0341,0.0346,0.0275,0.0258,0.022000000000000002,0.023100000000000002,0.0212,0.020900000000000002,0.0224,0.021500000000000002,0.020300000000000002,0,Estados_Unidos
0.020200000000000003,0.021,0.019700000000000002,0.0125,0.0137,0.009000000000000001,0.011000000000000001,0.0095,0.0089,0.0078000000000000005,0.0112,0.0095,0,Estados_Unidos
0.0473,0.057,0.0702,0.0538,0.049800000000000004,0.0369,0.0378,0.0339,0.033,0.0334,0.026600000000000002,0.0252,0,Estados_Unidos
0.0507,0.060200000000000004,0.0752,0.0597,0.0567,0.0449,0.045000000000000005,0.040400000000000005,0.0417,0.042,0.0356,0.0317,0,Estados_Unidos
0.0239,0.0269,0.0246,0.0217,0.0223,0.0218,0.024300000000000002,0.024300000000000002,0.0251,0.0244,0.026000000000000002,0.0211,0,Estados_Unidos
0.02,0.0227,0.0376,0.0251,0.055,0.0838,0.0942,0.091,0.0926,0.1894,0.046400000000000004,0.023,1,Estados_Unidos
0.0323,0.0364,0.0517,0.030600000000000002,0.031100000000000003,0.021500000000000002,0.020800000000000003,0.0218,0.0189,0.014100000000000001,0.0177,0.0161,0,Estados_Unidos
0.0148,0.015600000000000001,0.0154,0.019,0.0216,0.007,0.0082,0.0071,0.0031000000000000003,0.00030000000000000003,0.004200000000000001,0.0037,0,Estados_Unidos
0.0189,0.024300000000000002,0.033600000000000005,0.0223,0.031100000000000003,0.016,0.016,0.0149,0.0118,0.0083,0.0051,0.0037,0,Estados_Unidos
0.0465,0.0551,0.0702,0.052500000000000005,0.0475,0.033600000000000005,0.0342,0.030500000000000003,0.0292,0.0284,0.0222,0.020900000000000002,0,Estados_Unidos
0.0488,0.0587,0.0736,0.058600000000000006,0.055,0.0415,0.042,0.037200000000000004,0.0366,0.0375,0.030600000000000002,0.027100000000000003,0,Estados_Unidos
0.0207,0.027,0.0402,0.024800000000000003,0.0374,0.0152,0.0158,0.0135,0.010100000000000001,0.0073,0.005200000000000001,0.0034000000000000002,0,Estados_Unidos
0.044700000000000004,0.0126,0.0376,0.021400000000000002,0.0403,0.061200000000000004,0.0726,0.0738,0.0843,0.22160000000000002,0.0456,0.0263,0,Estados_Unidos
0.0273,0.033800000000000004,0.038400000000000004,0.024300000000000002,0.023,0.0196,0.020800000000000003,0.018600000000000002,0.0177,0.0173,0.0199,0.0188,0,Estados_Unidos
0.023,0.0246,0.0218,0.019100000000000002,0.0205,0.0207,0.0213,0.021400000000000002,0.0193,0.015300000000000001,0.0187,0.0146,0,Estados_Unidos
0.0181,0.0194,0.0158,0.0119,0.0115,0.0099,0.0117,0.0091,0.0086,0.0064,0.0066,0.0047,0,Estados_Unidos
0.020900000000000002,0.020900000000000002,0.0227,0.0161,0.0165,0.0115,0.013900000000000001,0.012100000000000001,0.010700000000000001,0.009300000000000001,0.0135,0.012,0,Estados_Unidos
0.024800000000000003,0.026600000000000002,0.0279,0.0201,0.0193,0.0152,0.0165,0.016,0.0146,0.014,0.0161,0.0145,0,Estados_Unidos
0.020200000000000003,0.021,0.019700000000000002,0.0125,0.0137,0.009000000000000001,0.011000000000000001,0.0095,0.0089,0.0078000000000000005,0.0112,0.0095,0,Estados_Unidos
0.0391,0.0475,0.0591,0.041600000000000005,0.036000000000000004,0.0228,0.0235,0.0217,0.0179,0.015600000000000001,0.0128,0.0095,0,Estados_Unidos
0.046,0.056100000000000004,0.0709,0.053500000000000006,0.046900000000000004,0.030600000000000002,0.0318,0.0292,0.024800000000000003,0.0325,0.0196,0.0172,0,Estados_Unidos
0.025900000000000003,0.0275,0.0262,0.022500000000000003,0.022600000000000002,0.0204,0.0253,0.0228,0.0239,0.0257,0.024900000000000002,0.0207,0,Estados_Unidos
0.0292,0.0322,0.0374,0.0246,0.0244,0.018500000000000003,0.0172,0.0164,0.017,0.0167,0.017400000000000002,0.016300000000000002,0,Estados_Unidos
0.0206,0.023100000000000002,0.0246,0.018500000000000003,0.0212,0.0176,0.0193,0.0193,0.019700000000000002,0.0395,0.018600000000000002,0.014,0,Estados_Unidos
0.0218,0.0253,0.0333,0.022500000000000003,0.030500000000000003,0.0194,0.0221,0.0216,0.0196,0.07740000000000001,0.018000000000000002,0.0117,0,Estados_Unidos
0.0358,0.0409,0.0514,0.0424,0.0606,0.0368,0.038200000000000005,0.037200000000000004,0.0287,0.024,0.0217,0.0187,0,Estados_Unidos
0.049100000000000005,0.0608,0.07680000000000001,0.062200000000000005,0.057300000000000004,0.0378,0.0391,0.034800000000000005,0.0339,0.034,0.0298,0.0264,0,Estados_Unidos
0.0268,0.031100000000000003,0.0392,0.024900000000000002,0.023100000000000002,0.0177,0.02,0.019100000000000002,0.0177,0.0151,0.0175,0.0151,0,Estados_Unidos
0.0247,0.0166,0.0155,0.0126,0.013800000000000002,0.012700000000000001,0.012,0.0083,0.0135,0.009600000000000001,0.009000000000000001,0.008,0,Estados_Unidos
0.0317,0.0297,0.0307,0.0256,0.0307,0.021,0.021,0.019700000000000002,0.0155,0.0148,0.006500000000000001,0.006,0,Estados_Unidos
0.0235,0.02,0.021400000000000002,0.016300000000000002,0.0247,0.0261,0.025900000000000003,0.0218,0.0196,0.008700000000000001,0.0063,0.0049,0,Estados_Unidos
0.0164,0.0118,0.0109,0.0091,0.0088,0.0067,0.0073,0.0059,0.006,0.0055000000000000005,0.0054,0.0048000000000000004,0,Estados_Unidos
0.021500000000000002,0.0182,0.018500000000000003,0.015000000000000001,0.0187,0.0206,0.0207,0.0184,0.015300000000000001,0.0111,0.0064,0.006,0,Estados_Unidos
0.0246,0.018600000000000002,0.0176,0.013600000000000001,0.013900000000000001,0.0122,0.0131,0.0109,0.010700000000000001,0.010100000000000001,0.0056,0.0046,0,Estados_Unidos
0.026600000000000002,0.0177,0.0207,0.0198,0.0263,0.0181,0.019,0.0177,0.019,0.10020000000000001,0.0145,0.0091,0,Estados_Unidos
0.0253,0.021500000000000002,0.023,0.0212,0.0216,0.0172,0.0182,0.016900000000000002,0.016900000000000002,0.0149,0.0106,0.009000000000000001,0,Estados_Unidos
0.0256,0.022000000000000002,0.0241,0.0228,0.028800000000000003,0.0182,0.019200000000000002,0.0161,0.0125,0.0086,0.0047,0.0034000000000000002,0,Estados_Unidos
0.0437,0.0673,0.10010000000000001,0.0514,0.037200000000000004,0.0149,0.0149,0.0148,0.0137,0.0105,0.011000000000000001,0.0079,0,Estados_Unidos
0.0393,0.056900000000000006,0.0857,0.0391,0.029,0.0112,0.0129,0.0126,0.0112,0.008,0.0109,0.0083,0,Estados_Unidos
0.0437,0.0673,0.10010000000000001,0.0514,0.037200000000000004,0.0149,0.0149,0.0148,0.0137,0.0105,0.011000000000000001,0.0079,0,Estados_Unidos
0.0437,0.0673,0.10010000000000001,0.0514,0.037200000000000004,0.0149,0.0149,0.0148,0.0137,0.0105,0.011000000000000001,0.0079,0,Estados_Unidos
0.0393,0.056900000000000006,0.0857,0.0391,0.029,0.0112,0.0129,0.0126,0.0112,0.008,0.0109,0.0083,0,Estados_Unidos
0.0393,0.056900000000000006,0.0857,0.0391,0.029,0.0112,0.0129,0.0126,0.0112,0.008,0.0109,0.0083,0,Estados_Unidos
0.0393,0.056900000000000006,0.0857,0.0391,0.029,0.0112,0.0129,0.0126,0.0112,0.008,0.0109,0.0083,0,Estados_Unidos
0.0183,0.018500000000000003,0.0155,0.0112,0.0106,0.0085,0.0119,0.0095,0.0097,0.0114,0.015600000000000001,0.012,0,Estados_Unidos
0.0252,0.031900000000000005,0.046400000000000004,0.031100000000000003,0.0577,0.11520000000000001,0.12990000000000002,0.1421,0.14450000000000002,0.0732,0.0709,0.0417,0,Estados_Unidos
0.0219,0.0328,0.0324,0.0279,0.0395,0.0337,0.0345,0.0344,0.028,0.023,0.023100000000000002,0.0176,0,Estados_Unidos
0.0162,0.022000000000000002,0.0318,0.0187,0.017400000000000002,0.0098,0.010700000000000001,0.009300000000000001,0.0082,0.005,0.0089,0.0076,0,Estados_Unidos
0.0112,0.0148,0.014400000000000001,0.0117,0.013600000000000001,0.0089,0.009300000000000001,0.0074,0.0056,0.002,0.0023,0.0023,0,Estados_Unidos
0.0162,0.0194,0.0181,0.017,0.0217,0.015700000000000002,0.017,0.0155,0.013600000000000001,0.0125,0.011600000000000001,0.0077,0,Estados_Unidos
0.0241,0.021,0.0204,0.0182,0.0196,0.0179,0.019700000000000002,0.0173,0.0171,0.0176,0.013300000000000001,0.0119,0,Estados_Unidos
0.0117,0.0137,0.012700000000000001,0.010700000000000001,0.012400000000000001,0.007500000000000001,0.0094,0.0068000000000000005,0.0059,0.0021000000000000003,0.0024000000000000002,0.0024000000000000002,0,Estados_Unidos
0.031,0.027700000000000002,0.034300000000000004,0.0263,0.0483,0.10060000000000001,0.114,0.11620000000000001,0.12380000000000001,0.1675,0.0847,0.0499,0,Estados_Unidos
0.033,0.0386,0.047400000000000005,0.0417,0.0695,0.1143,0.137,0.1311,0.1462,0.2013,0.09730000000000001,0.0603,0,Estados_Unidos
0.0155,0.0182,0.013900000000000001,0.0112,0.0119,0.0149,0.0189,0.0166,0.0158,0.015700000000000002,0.013000000000000001,0.0099,0,Estados_Unidos
0.07010000000000001,0.0367,0.046700000000000005,0.027200000000000002,0.031900000000000005,0.0347,0.037700000000000004,0.0356,0.0396,0.1894,0.0352,0.0245,0,Estados_Unidos
0.017400000000000002,0.0216,0.0324,0.017400000000000002,0.0188,0.012100000000000001,0.012,0.010400000000000001,0.0098,0.007200000000000001,0.005200000000000001,0.004,0,Estados_Unidos
0.015000000000000001,0.0223,0.0368,0.0217,0.05,0.1024,0.10790000000000001,0.10450000000000001,0.1063,0.11410000000000001,0.0463,0.0224,0,Estados_Unidos
0.037000000000000005,0.0196,0.0188,0.0172,0.019,0.017400000000000002,0.0213,0.0194,0.0201,0.14730000000000001,0.0198,0.015000000000000001,0,Estados_Unidos
0.0275,0.031100000000000003,0.0417,0.0315,0.0637,0.040600000000000004,0.0409,0.034300000000000004,0.0285,0.0224,0.0161,0.014100000000000001,0,Estados_Unidos
0.021500000000000002,0.027100000000000003,0.045700000000000005,0.0217,0.0238,0.013600000000000001,0.0149,0.0126,0.011000000000000001,0.007200000000000001,0.0059,0.0041,0,Estados_Unidos
0.018600000000000002,0.0218,0.031900000000000005,0.021400000000000002,0.052500000000000005,0.0292,0.0291,0.0234,0.0177,0.0108,0.0079,0.0074,0,Estados_Unidos
0.0158,0.024200000000000003,0.0451,0.0285,0.038400000000000004,0.0137,0.014,0.011300000000000001,0.0077,0.0021000000000000003,0.0025,0.0024000000000000002,0,Estados_Unidos
0.0443,0.0465,0.07440000000000001,0.0539,0.0455,0.024800000000000003,0.024900000000000002,0.024300000000000002,0.022500000000000003,0.037700000000000004,0.0194,0.012400000000000001,0,Estados_Unidos
0.0167,0.010100000000000001,0.0091,0.009300000000000001,0.0122,0.009000000000000001,0.012400000000000001,0.0123,0.010700000000000001,0.0551,0.0155,0.013800000000000002,0,Estados_Unidos
0.0094,0.009000000000000001,0.007,0.0071,0.006500000000000001,0.0064,0.0095,0.0082,0.0077,0.031,0.012700000000000001,0.0098,0,Estados_Unidos
0.07980000000000001,0.0181,0.0184,0.0216,0.0262,0.0236,0.0297,0.0285,0.0303,0.1492,0.0357,0.025900000000000003,0,Estados_Unidos
0.07980000000000001,0.0181,0.0184,0.0216,0.0262,0.0236,0.0297,0.0285,0.0303,0.1492,0.0357,0.025900000000000003,0,Estados_Unidos
0.012,0.009000000000000001,0.0091,0.009300000000000001,0.0126,0.0162,0.020200000000000003,0.0172,0.0227,0.1203,0.0329,0.021,0,Estados_Unidos
0.0167,0.010100000000000001,0.0091,0.009300000000000001,0.0122,0.009000000000000001,0.012400000000000001,0.0123,0.010700000000000001,0.0551,0.0155,0.013800000000000002,0,Estados_Unidos
0.0094,0.009000000000000001,0.007,0.0071,0.006500000000000001,0.0064,0.0095,0.0082,0.0077,0.031,0.012700000000000001,0.0098,0,Estados_Unidos
0.013900000000000001,0.013900000000000001,0.0123,0.013300000000000001,0.0161,0.0161,0.0201,0.0201,0.0219,0.0606,0.0371,0.025900000000000003,0,Estados_Unidos
0.0458,0.0374,0.0413,0.0453,0.0557,0.058,0.0649,0.055900000000000005,0.061500000000000006,0.14780000000000001,0.059000000000000004,0.051000000000000004,0,Estados_Unidos
0.012,0.009000000000000001,0.0091,0.009300000000000001,0.0126,0.0162,0.020200000000000003,0.0172,0.0227,0.1203,0.0329,0.021,0,Estados_Unidos
0.013900000000000001,0.013900000000000001,0.0123,0.013300000000000001,0.0161,0.0161,0.0201,0.0201,0.0219,0.0606,0.0371,0.025900000000000003,0,Estados_Unidos
0.018500000000000003,0.015000000000000001,0.0145,0.0094,0.009300000000000001,0.0076,0.0085,0.0083,0.0078000000000000005,0.0099,0.0066,0.0083,0,Estados_Unidos
0.0383,0.11900000000000001,0.09730000000000001,0.07200000000000001,0.068,0.0614,0.0545,0.1374,0.0442,0.049300000000000004,0.07490000000000001,0.0381,0,Estados_Unidos
0.042100000000000005,0.049100000000000005,0.0785,0.0693,0.065,0.0263,0.024900000000000002,0.0218,0.0132,0.012700000000000001,0.006900000000000001,0.0048000000000000004,0,Estados_Unidos
0.0644,0.059800000000000006,0.0978,0.098,0.097,0.039900000000000005,0.0366,0.0327,0.0189,0.030100000000000002,0.0088,0.0067,1,Estados_Unidos
0.0224,0.020800000000000003,0.024800000000000003,0.0181,0.0176,0.0103,0.0099,0.0103,0.012100000000000001,0.019,0.012700000000000001,0.0119,0,Estados_Unidos
0.0483,0.052500000000000005,0.0809,0.0766,0.0679,0.0354,0.0341,0.030600000000000002,0.0257,0.0386,0.028,0.0194,0,Estados_Unidos
0.011000000000000001,0.0074,0.0105,0.0083,0.0083,0.008700000000000001,0.0099,0.011000000000000001,0.012,0.015700000000000002,0.0188,0.016900000000000002,0,Estados_Unidos
0.020300000000000002,0.0194,0.0374,0.0222,0.027100000000000003,0.010400000000000001,0.012,0.0105,0.009300000000000001,0.0073,0.011000000000000001,0.009300000000000001,0,Estados_Unidos
0.0478,0.0529,0.0859,0.0813,0.0743,0.028200000000000003,0.026500000000000003,0.022500000000000003,0.0151,0.006,0.0064,0.0037,1,Estados_Unidos
0.017,0.019200000000000002,0.0446,0.024300000000000002,0.038400000000000004,0.013300000000000001,0.014400000000000001,0.012400000000000001,0.009300000000000001,0.0085,0.0102,0.0089,0,Estados_Unidos
0.046700000000000005,0.050800000000000005,0.0753,0.0688,0.057100000000000005,0.022500000000000003,0.0216,0.0189,0.012400000000000001,0.0045000000000000005,0.0029000000000000002,0.0025,0,Estados_Unidos
0.020200000000000003,0.0178,0.0173,0.011300000000000001,0.0102,0.009300000000000001,0.009000000000000001,0.0083,0.0078000000000000005,0.0073,0.009300000000000001,0.0094,0,Estados_Unidos
0.013800000000000002,0.009600000000000001,0.009000000000000001,0.006500000000000001,0.0066,0.0056,0.0055000000000000005,0.0055000000000000005,0.0056,0.0059,0.0076,0.0079,0,Estados_Unidos
0.0204,0.0175,0.0166,0.010400000000000001,0.009600000000000001,0.008700000000000001,0.010100000000000001,0.0089,0.008,0.0079,0.0088,0.0063,0,Estados_Unidos
0.016800000000000002,0.0167,0.026000000000000002,0.0132,0.012100000000000001,0.0066,0.006500000000000001,0.005,0.006,0.0044,0.0083,0.008,0,Estados_Unidos
0.022600000000000002,0.0269,0.0466,0.0236,0.023200000000000002,0.011600000000000001,0.0131,0.0112,0.0112,0.009600000000000001,0.0117,0.0108,0,Estados_Unidos
0.0246,0.010700000000000001,0.0205,0.016,0.027700000000000002,0.0246,0.0303,0.030100000000000002,0.031900000000000005,0.1786,0.0444,0.0257,0,Estados_Unidos
0.0419,0.05,0.0781,0.0698,0.0629,0.0239,0.0221,0.0193,0.0115,0.0043,0.0022,0.003,0,Estados_Unidos
0.0263,0.041100000000000005,0.0519,0.0376,0.0379,0.0349,0.0329,0.0437,0.0286,0.028200000000000003,0.0417,0.0286,0,Estados_Unidos
