Value;BAND_1;BAND_2;BAND_3;BAND_4;BAND_5;BAND_6;BAND_7;BAND_8;BAND_8A;BAND_9;BAND_11;BAND_12;QA60;NUVEM_SOMBRA;DIFERENCA_DIAS;Parameter;Dominio;Classe
20;419;392;653;591;778;850;905;867;847;767;539;314;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20;198;224;187;166;206;90;108;69;40;1;63;46;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20;1;137;304;148;436;166;151;122;57;1;38;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20;75;120;209;161;265;90;105;88;65;218;41;23;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20;71;117;137;69;105;27;73;41;23;88;33;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20;338;516;839;786;627;216;200;161;103;21;9;14;0;;0;TURBIDEZ;Estados_Unidos;1
20;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.032;858;673;1002;821;1336;2104;2176;2250;2253;2303;1806;1378;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.1;779;1346;1728;1990;2188;2364;2501;2458;2597;2223;3108;2952;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.1;872;871;934;849;1146;1533;1685;1852;1885;2266;1650;1186;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.1;215;322;467;206;177;99;121;90;84;5;30;26;0;CIRRUS;0;TURBIDEZ;PMQs;1
20.1;254;406;532;400;492;238;290;303;193;749;295;213;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.1;254;406;532;400;492;238;290;303;193;749;295;213;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.1;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.1;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.18;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.2;2571;2873;2989;2977;3336;3685;3761;3835;3939;4380;3911;3041;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.2;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.2;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.22949;392;509;513;470;511;589;657;530;649;480;472;438;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.3;470;772;1220;795;613;180;181;170;98;127;90;46;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.3;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.34;133;118;83;54;41;18;20;21;29;43;76;69;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.4;475;652;917;533;651;296;294;262;211;162;104;83;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.4;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.42;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.45;406;536;938;703;629;200;185;141;86;1;18;25;0;;0;TURBIDEZ;Estados_Unidos;1
20.46;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.46;378;517;914;698;603;186;181;145;87;1;9;11;0;;0;TURBIDEZ;Estados_Unidos;1
20.48;378;517;914;698;603;186;181;145;87;1;9;11;0;;0;TURBIDEZ;Estados_Unidos;1
20.5;2515;3214;3420;3257;3630;3767;3795;3612;3791;5484;3894;3623;0;NADA;0;TURBIDEZ;PMQs;1
20.5;126;182;258;89;79;54;59;53;50;25;37;26;0;SHADOW;0;TURBIDEZ;PMQs;1
20.53;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.6;497;625;824;822;749;401;407;359;297;198;163;136;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.6;161;209;412;295;396;146;137;130;92;25;27;22;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.6;273;305;300;292;333;265;281;231;228;130;144;133;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.6;392;451;715;550;712;847;1006;1059;1031;1547;811;462;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.64;378;517;914;698;603;186;181;145;87;1;9;11;0;;0;TURBIDEZ;Estados_Unidos;1
20.68;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.68;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.7;344;371;459;292;394;326;373;318;269;558;94;71;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.77;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.8;745;817;922;881;873;590;600;520;517;516;553;506;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
20.8;220;180;224;236;263;152;161;136;99;1;1;1;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.8;337;479;582;496;664;459;482;486;421;536;350;285;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.85;268;275;433;259;426;276;290;255;240;410;152;90;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
20.86;406;536;938;703;629;200;185;141;86;1;18;25;0;;0;TURBIDEZ;Estados_Unidos;1
20.9;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
20.92;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.92;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
20.94578;186;218;319;214;525;292;291;234;177;108;79;74;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21;1027;1148;1461;1379;1467;1076;1109;894;1015;865;950;900;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
21;779;907;1207;845;858;460;459;394;370;382;279;248;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
21;322;332;411;328;544;811;860;775;872;1656;483;295;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21;174;196;180;201;219;165;170;159;133;47;94;86;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21;239;430;837;483;835;342;338;278;167;54;26;27;0;;0;TURBIDEZ;Estados_Unidos;1
21;239;430;837;483;835;342;338;278;167;54;26;27;0;;0;TURBIDEZ;Estados_Unidos;1
21.19;406;536;938;703;629;200;185;141;86;1;18;25;0;;0;TURBIDEZ;Estados_Unidos;1
21.2;534;715;1187;802;611;192;192;175;122;193;93;62;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
21.2;217;272;279;271;306;207;222;189;173;44;94;81;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.2;210;98;202;161;391;1021;1253;1374;1465;2288;647;298;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.2;411;571;1083;791;630;189;183;140;102;1;24;15;0;;0;TURBIDEZ;PMQs;1
21.299999;376;444;621;586;529;199;174;134;100;81;42;37;0;CIRRUS;0;TURBIDEZ;ANA;1
21.3;785;781;958;872;1098;800;813;713;729;700;643;578;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.3;248;328;448;268;397;234;256;205;183;111;81;66;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.3;308;350;406;256;327;281;297;238;209;152;52;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.3;49;30;36;49;37;25;30;60;66;56;73;59;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.3;272;410;683;284;226;94;102;80;56;17;21;27;0;;0;TURBIDEZ;PMQs;1
21.34;210;194;275;206;187;90;94;83;78;70;55;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.4;2515;3214;3420;3257;3630;3767;3795;3612;3791;5484;3894;3623;0;NADA;0;TURBIDEZ;PMQs;1
21.4;404;605;834;624;619;239;217;203;126;20;40;47;0;;0;TURBIDEZ;Estados_Unidos;1
21.42;378;517;914;698;603;186;181;145;87;1;9;11;0;;0;TURBIDEZ;Estados_Unidos;1
21.47;210;194;275;206;187;90;94;83;78;70;55;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.5;129;270;391;144;115;63;72;57;54;43;80;80;0;CIRRUS;0;TURBIDEZ;PMQs;1
21.5;402;369;387;381;422;297;307;255;233;150;117;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.5;522;540;677;572;729;539;540;491;478;430;369;320;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.57;406;536;938;703;629;200;185;141;86;1;18;25;0;;0;TURBIDEZ;Estados_Unidos;1
21.6;135;265;725;327;713;282;314;258;182;241;123;98;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
21.652;516;627;876;810;1173;1246;1365;1299;1345;2729;1368;937;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.7;474;591;968;591;527;289;300;282;252;180;195;165;0;CIRRUS;0;TURBIDEZ;PMQs;1
21.7;3315;3203;3256;3007;3455;3738;3874;3709;3928;12240;3098;2859;0;NADA;0;TURBIDEZ;PMQs;1
21.7;370;385;692;690;724;473;457;440;432;1629;577;453;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.72;362;429;617;467;433;248;256;229;212;195;153;104;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
21.73;210;194;275;206;187;90;94;83;78;70;55;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
21.76;403;550;967;800;704;237;216;188;120;1;21;16;0;;0;TURBIDEZ;Estados_Unidos;1
21.9;293;485;809;642;623;222;188;176;99;2;9;9;0;;0;TURBIDEZ;Estados_Unidos;1
22;380;473;644;406;629;350;353;285;263;237;152;128;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
22;241;385;755;760;619;180;155;144;75;21;29;20;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
22;358;409;514;424;606;368;382;372;287;240;217;187;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22;527;798;1103;1234;1337;1174;1293;1209;1332;777;1630;1261;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22;467;508;753;688;571;225;216;189;124;45;29;25;0;;0;TURBIDEZ;Estados_Unidos;1
22;419;500;781;698;629;239;221;193;115;43;22;30;0;;0;TURBIDEZ;Estados_Unidos;1
22.07;403;550;967;800;704;237;216;188;120;1;21;16;0;;0;TURBIDEZ;Estados_Unidos;1
22.1;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
22.1;853;941;1445;1035;973;633;658;533;578;973;430;373;0;CIRRUS;0;TURBIDEZ;PMQs;1
22.1;286;289;273;260;300;183;188;154;117;23;32;30;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.1;330;530;713;762;913;1049;1128;1185;1179;602;1295;1104;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.2;276;521;817;628;794;1053;1212;1335;1291;1072;1001;538;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.2;392;510;740;591;564;426;474;476;439;866;296;220;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.2;944;1404;1875;1277;1049;301;285;222;119;14;21;20;0;;0;TURBIDEZ;Estados_Unidos;1
22.2;944;1404;1875;1277;1049;301;285;222;119;14;21;20;0;;0;TURBIDEZ;Estados_Unidos;1
22.22;403;550;967;800;704;237;216;188;120;1;21;16;0;;0;TURBIDEZ;Estados_Unidos;1
22.3;323;401;803;835;912;406;400;338;265;117;138;109;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
22.3;554;804;1068;911;1300;980;1036;823;879;568;622;616;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.4;467;436;511;447;650;581;580;490;483;368;153;121;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.44;403;550;967;800;704;237;216;188;120;1;21;16;0;;0;TURBIDEZ;Estados_Unidos;1
22.46;560;594;696;494;660;356;345;275;225;223;74;56;0;CIRRUS;0;TURBIDEZ;Canada;1
22.48;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.5;509;698;945;610;709;349;344;309;241;173;101;90;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
22.5;344;371;459;292;394;326;373;318;269;558;94;71;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.5;443;426;410;385;410;374;408;312;374;293;265;258;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.51;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.55;378;517;914;698;603;186;181;145;87;1;9;11;0;;0;TURBIDEZ;Estados_Unidos;1
22.6;352;494;791;779;659;221;207;166;102;9;7;8;0;;0;TURBIDEZ;Estados_Unidos;1
22.6;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.62;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.7;34;57;187;115;230;158;184;139;191;485;195;130;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.75;376;521;950;764;689;241;217;183;117;2;12;7;0;;0;TURBIDEZ;Estados_Unidos;1
22.78;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.8;481;449;601;511;477;324;345;323;293;900;298;210;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.8;564;797;967;1074;1146;1348;1478;1508;1511;2078;1540;1367;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
22.83;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.87;376;521;950;764;689;241;217;183;117;2;12;7;0;;0;TURBIDEZ;Estados_Unidos;1
22.87;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
22.9;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
22.95;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
22.98068;392;509;513;470;511;589;657;530;649;480;472;438;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;357;411;511;483;480;189;184;128;102;242;84;65;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23;483;525;809;766;679;354;341;306;257;386;280;194;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23;416;577;832;598;698;327;343;267;227;140;112;105;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23;917;970;1304;1219;1263;879;919;720;829;792;761;747;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23;158;260;509;550;530;196;171;165;101;21;55;39;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23;747;901;1268;1099;1065;552;553;515;441;424;419;353;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23;640;1183;1587;1403;1530;946;902;971;805;2029;725;613;0;CLEAR;0;TURBIDEZ;Estados_Unidos;1
23;177;247;460;544;500;188;169;158;99;;39;30;0;NADA;0;TURBIDEZ;Estados_Unidos;1
23;180;238;295;264;397;231;221;191;170;91;106;81;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;161;233;426;505;473;165;163;142;82;1;17;14;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;365;478;638;444;578;388;421;405;333;297;300;238;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;221;332;433;335;422;165;177;139;92;13;35;23;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;315;372;477;347;535;339;362;286;267;197;106;73;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;334;604;933;992;1063;874;939;977;890;511;1097;798;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23;406;536;938;703;629;200;185;141;86;1;18;25;0;;0;TURBIDEZ;Estados_Unidos;1
23;743;1146;1623;1164;984;284;277;213;129;7;12;26;0;;0;TURBIDEZ;Estados_Unidos;1
23;743;1146;1623;1164;984;284;277;213;129;7;12;26;0;;0;TURBIDEZ;Estados_Unidos;1
23.01;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.04;691;942;1122;1205;1172;757;765;754;623;493;541;494;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23.08;301;374;687;332;774;448;471;406;305;594;199;154;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.09;133;118;83;54;41;18;20;21;29;43;76;69;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.09;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.1;336;443;634;333;267;137;145;107;117;51;96;93;0;CIRRUS;0;TURBIDEZ;PMQs;1
23.1;321;463;714;695;593;209;197;167;104;8;8;8;0;;0;TURBIDEZ;Estados_Unidos;1
23.13;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
23.13;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.13;375;572;1003;846;746;242;227;187;103;1;24;21;0;;0;TURBIDEZ;Estados_Unidos;1
23.13;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.14;375;572;1003;846;746;242;227;187;103;1;24;21;0;;0;TURBIDEZ;Estados_Unidos;1
23.15;403;550;967;800;704;237;216;188;120;1;21;16;0;;0;TURBIDEZ;Estados_Unidos;1
23.16;408;529;918;692;601;201;172;154;90;;7;7;0;NADA;0;TURBIDEZ;Estados_Unidos;1
23.2;597;363;536;496;655;768;886;784;869;977;516;332;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.2;568;671;658;651;686;565;559;529;478;411;390;354;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.21;376;521;950;764;689;241;217;183;117;2;12;7;0;;0;TURBIDEZ;Estados_Unidos;1
23.23;412;560;981;775;701;235;213;177;103;;6;13;0;NADA;0;TURBIDEZ;Estados_Unidos;1
23.23;412;560;981;775;701;235;213;177;103;;6;13;0;NADA;0;TURBIDEZ;Estados_Unidos;1
23.25;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.28;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
23.3;291;344;341;350;363;187;202;168;133;51;112;123;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.31;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.32;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.33;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
23.38;376;521;950;764;689;241;217;183;117;2;12;7;0;;0;TURBIDEZ;Estados_Unidos;1
23.44;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
23.45;376;521;950;764;689;241;217;183;117;2;12;7;0;;0;TURBIDEZ;Estados_Unidos;1
23.46471;486;404;364;281;303;344;390;342;342;317;233;165;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.5;281;403;576;662;848;1244;1454;1496;1518;1777;1138;907;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.53;375;572;1003;846;746;242;227;187;103;1;24;21;0;;0;TURBIDEZ;Estados_Unidos;1
23.56;375;572;1003;846;746;242;227;187;103;1;24;21;0;;0;TURBIDEZ;Estados_Unidos;1
23.62;412;560;981;775;701;235;213;177;103;;6;13;0;NADA;0;TURBIDEZ;Estados_Unidos;1
23.69;286;339;452;305;411;550;579;806;508;1581;338;148;0;SHADOW;0;TURBIDEZ;Canada;1
23.7;311;326;452;330;383;250;274;220;222;421;290;259;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.7;311;326;452;330;383;250;274;220;222;421;290;259;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.75;399;539;953;757;682;235;212;184;111;2;10;6;0;;0;TURBIDEZ;Estados_Unidos;1
23.8;1109;1311;1594;914;771;518;516;548;473;1233;493;453;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
23.8;3315;3203;3256;3007;3455;3738;3874;3709;3928;12240;3098;2859;0;NADA;0;TURBIDEZ;PMQs;1
23.83959;191;120;96;112;122;78;78;65;64;40;73;70;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.9058;486;404;364;281;303;344;390;342;342;317;233;165;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
23.92;375;572;1003;846;746;242;227;187;103;1;24;21;0;;0;TURBIDEZ;Estados_Unidos;1
23.9836;415;412;534;353;698;1216;1301;1307;1259;1374;731;424;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24;421;491;785;693;650;263;249;218;132;127;69;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
24;88;303;590;672;554;186;168;163;96;48;71;43;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
24;398;549;797;550;646;317;325;268;224;168;91;73;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
24;374;490;678;419;659;358;350;299;251;199;119;102;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
24;408;514;647;532;731;473;470;468;380;269;325;283;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24;364;554;920;664;769;934;1035;1123;1071;1125;720;397;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24;554;804;1068;911;1300;980;1036;823;879;568;622;616;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.1;1087;692;833;577;681;436;504;419;410;1185;419;383;0;CLEAR;0;TURBIDEZ;ANA;1
24.1;412;560;981;775;701;235;213;177;103;;6;13;0;NADA;0;TURBIDEZ;Estados_Unidos;1
24.1;392;510;740;591;564;426;474;476;439;866;296;220;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.2;2358;2561;2863;2971;3436;3608;3632;3595;3692;3611;1499;906;0;CIRRUS;0;TURBIDEZ;Cetesb;1
24.2;2420;2114;2366;2348;2528;2484;2569;2511;2528;4240;2505;2237;0;CIRRUS;0;TURBIDEZ;PMQs;1
24.200001;724;1015;1311;1206;1727;2876;2985;2993;3251;2928;2549;1895;0;CIRRUS;0;TURBIDEZ;ANA;1
24.200001;422;472;695;679;698;309;316;247;173;198;53;46;0;CIRRUS;0;TURBIDEZ;ANA;1
24.3;813;873;919;969;1045;926;949;813;895;769;798;771;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.3;286;391;563;214;169;91;99;72;66;37;23;16;0;;0;TURBIDEZ;PMQs;1
24.36;302;477;848;552;480;115;121;93;51;1;45;43;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
24.5;853;1888;2442;2202;2487;2232;2076;1913;2152;1557;1661;1508;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
24.5;226;302;386;294;285;210;219;170;200;215;195;210;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.6;2199;2237;2657;2466;2876;2404;2427;2237;2344;2416;2221;1993;0;CIRRUS;0;TURBIDEZ;ANA;1
24.6;306;354;388;385;413;277;274;221;219;108;133;125;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.6;370;385;692;690;724;473;457;440;432;1629;577;453;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.6;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.65;133;118;83;54;41;18;20;21;29;43;76;69;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.7;34;79;96;19;1;1;1;1;1;1;49;55;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
24.8;237;288;467;168;137;82;86;64;57;17;28;25;0;CIRRUS;0;TURBIDEZ;PMQs;1
25;414;527;717;476;720;429;442;352;310;223;157;138;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
25;386;487;685;440;699;398;400;326;277;202;128;118;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
25;2227;2314;2700;2783;2933;2599;2666;2440;2584;2324;2271;1895;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
25;1025;1389;2130;1521;1171;448;432;334;279;307;171;138;0;CIRRUS;0;TURBIDEZ;GemStat;1
25;956;1321;2053;1434;1082;384;373;278;206;210;134;103;0;CIRRUS;0;TURBIDEZ;GemStat;1
25;3513;3097;3536;3640;3837;3479;3558;3250;3542;3292;3288;2933;0;NADA;0;TURBIDEZ;Estados_Unidos;1
25;;;;;;;;;;;;;0;NADA;0;TURBIDEZ;Estados_Unidos;1
25;299;548;712;589;893;850;865;810;749;960;217;109;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25;480;552;771;556;899;544;548;435;394;300;189;148;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25;922;1222;1974;1296;938;255;244;161;93;123;48;39;0;;0;TURBIDEZ;GemStat;1
25.1;188;229;393;139;128;81;76;57;63;2;26;18;0;CIRRUS;0;TURBIDEZ;PMQs;1
25.2;332;131;280;139;258;221;261;215;288;2279;251;183;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.292;97;355;595;572;502;140;105;121;37;;131;88;0;NADA;0;TURBIDEZ;Estados_Unidos;1
25.4;140;186;328;328;472;509;506;499;648;844;604;378;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.44;436;571;978;836;721;247;245;195;123;3;15;13;0;;0;TURBIDEZ;Estados_Unidos;1
25.5;470;314;435;435;424;275;287;259;248;927;319;232;0;SHADOW;0;TURBIDEZ;ANA;1
25.5;277;288;402;298;449;287;305;247;228;185;127;96;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.5;184;121;307;160;257;108;107;89;67;1676;154;120;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.502;87;264;492;467;387;83;81;45;21;181;50;61;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
25.6;435;519;524;530;541;397;424;367;345;188;277;267;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.6;299;341;463;348;309;310;321;281;313;702;249;176;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.66;702;927;1119;1197;1168;768;777;746;643;509;536;479;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
25.8;710;881;1120;1073;1038;737;672;721;647;891;791;723;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
25.81669;219;187;209;136;135;121;140;97;134;93;97;78;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.84;181;199;287;208;305;423;520;559;577;2125;312;185;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
25.92;412;560;981;775;701;235;213;177;103;;6;13;0;NADA;0;TURBIDEZ;Estados_Unidos;1
25.93;1;215;543;730;770;305;268;210;94;1;2;18;0;;0;TURBIDEZ;Estados_Unidos;1
26;478;529;859;813;743;282;265;225;151;60;64;37;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
26;354;449;623;389;675;377;373;299;252;185;103;85;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
26;75;120;209;161;265;90;105;88;65;218;41;23;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
26;437;522;655;539;740;456;474;393;349;304;228;191;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
