Unnamed: 0;Unnamed: 0.1;Value;BAND_1;BAND_2;BAND_3;BAND_4;BAND_5;BAND_6;BAND_7;BAND_8;BAND_8A;BAND_9;BAND_11;BAND_12;QA60;NUVEM_SOMBRA;DIFERENCA_DIAS;Parameter;Dominio;Classe
8444;3939;4.2;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8445;3940;7.7;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8446;3941;21.3;248;328;448;268;397;234;256;205;183;111;81;66;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8447;3942;52.6;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8448;3943;0.52;176;93;79;49;85;154;154;153;179;1624;207;81;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8449;3944;8.1;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8450;3945;6.5;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8451;3946;13.1;248;328;448;268;397;234;256;205;183;111;81;66;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8452;3947;0.84;150;197;198;91;85;65;84;55;71;98;92;64;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8453;3948;6.5;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8454;3949;2.83;226;293;341;247;262;215;231;190;209;199;159;150;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8455;3950;7.9;230;306;405;296;298;195;199;179;162;120;105;86;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8456;3951;5.3;212;272;412;203;343;180;231;178;142;114;48;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8457;3952;7.3;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8458;3953;7.52;238;308;411;308;316;211;214;195;175;148;112;97;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8459;3954;29.3;266;388;700;344;852;513;549;427;315;238;80;53;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8460;3955;10.4;244;320;433;322;342;225;213;195;171;126;111;90;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8461;3956;6;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8462;3957;45.6;352;399;723;375;855;527;576;455;361;715;118;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8463;3958;6.7;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8464;3959;4.1;212;272;412;203;343;180;231;178;142;114;48;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8465;3960;7.7;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8466;3961;6.8;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8467;3962;5.8;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8468;3963;6.5;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8469;3964;47.2;266;388;700;344;852;513;549;427;315;238;80;53;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8470;3965;11.3;248;328;448;268;397;234;256;205;183;111;81;66;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8471;3966;7.7;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8472;3967;44.6;352;399;723;375;855;527;576;455;361;715;118;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8473;3968;6.4;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8474;3969;34.8;554;804;1068;911;1300;980;1036;823;879;568;622;616;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8475;3970;75.2;212;272;412;203;343;180;231;178;142;114;48;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;3
8476;3971;3.58;224;280;325;252;267;206;216;179;196;208;141;129;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8477;3972;11;248;328;448;268;397;234;256;205;183;111;81;66;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8478;3973;6.6;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8479;3974;44.8;352;399;723;375;855;527;576;455;361;715;118;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8480;3975;4.8;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8481;3976;36.4;352;399;723;375;855;527;576;455;361;715;118;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8482;3977;43.5;352;399;723;375;855;527;576;455;361;715;118;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8483;3978;31.7;554;804;1068;911;1300;980;1036;823;879;568;622;616;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8484;3979;5.7;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8485;3980;6.4;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8486;3981;4.5;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8487;3982;2.9;212;272;412;203;343;180;231;178;142;114;48;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8488;3983;6.4;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8489;3984;7.4;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8490;3985;46;352;399;723;375;855;527;576;455;361;715;118;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8491;3986;7.8;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8492;3987;22.3;554;804;1068;911;1300;980;1036;823;879;568;622;616;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8493;3988;4.1;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8494;3989;2.1;212;272;412;203;343;180;231;178;142;114;48;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8495;3990;9.1;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8496;3991;41.9;266;388;700;344;852;513;549;427;315;238;80;53;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8497;3992;11.7;248;328;448;268;397;234;256;205;183;111;81;66;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8498;3993;7.3;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8499;3994;0.95;85;86;60;49;55;32;58;43;48;764;102;50;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8500;3995;7.7;226;294;425;214;352;216;237;186;161;110;47;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8501;3996;55.6;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8502;3997;3.47;221;293;333;251;257;213;223;180;200;207;147;141;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8503;3998;2.78;114;172;241;177;318;519;606;545;558;618;281;117;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8504;3999;7.33;264;328;431;320;343;227;240;201;202;180;132;126;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8505;4000;6.3;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8506;4001;2;788;218;213;187;177;180;166;193;180;1464;264;184;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8507;4002;12;788;218;213;187;177;180;166;193;180;1464;264;184;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8510;4005;0.3;711;490;510;509;564;530;592;516;583;1224;693;553;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8511;4006;6.9;331;173;171;145;139;122;126;125;142;591;135;110;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8512;4007;1.5;331;173;171;145;139;122;126;125;142;591;135;110;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8513;4008;4.89;305;297;374;204;226;229;239;216;186;160;43;29;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8514;4009;5.15;328;311;403;230;279;286;300;270;240;201;37;24;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8515;4010;3.28;305;297;374;204;226;229;239;216;186;160;43;29;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8516;4011;2.64;328;311;403;230;279;286;300;270;240;201;37;24;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8517;4012;2.991123;155;137;105;103;115;63;83;60;55;57;35;25;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8518;4013;0.68481;155;137;105;103;115;63;83;60;55;57;35;25;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8525;4020;1.044377;155;137;105;103;115;63;83;60;55;57;35;25;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8527;4022;10.167025;551;434;461;391;538;573;647;662;628;2881;495;345;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8528;4023;9.696358;346;420;794;465;1240;1481;1636;1287;1064;645;115;91;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8529;4024;15.153724;448;519;511;426;596;538;566;570;513;1735;265;221;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8530;4025;16.188379;393;338;418;355;573;453;477;393;412;1655;215;180;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8532;4027;15.44;468;674;925;739;1005;785;833;714;741;1683;590;514;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8533;4028;3.72;452;282;447;237;411;808;969;876;1001;2043;642;327;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8534;4029;0.1;601;443;505;433;479;514;548;451;557;757;514;470;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8535;4030;1.2;272;223;310;186;201;240;293;266;281;516;198;145;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8536;4031;7.37;208;144;262;166;235;209;223;189;201;1199;225;142;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8538;4033;4.96;186;197;303;184;262;187;226;193;200;286;180;153;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8539;4034;19.1;1451;1634;1666;1619;1669;1508;1504;1742;1396;1494;1502;1269;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8541;4036;8.7;1451;1634;1666;1619;1669;1508;1504;1742;1396;1494;1502;1269;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8544;4039;0.0251;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8545;4040;4.4;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8546;4041;1.4037;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8547;4042;6.58;313;288;384;262;270;178;167;165;139;112;100;79;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8548;4043;39.7;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8549;4044;8.87;344;371;459;292;394;326;373;318;269;558;94;71;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8550;4045;2.4;227;252;293;160;126;100;111;109;102;190;98;67;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8551;4046;4.7;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8552;4047;1.97;902;318;355;289;339;408;443;280;500;1548;366;405;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8554;4049;11.5;355;394;542;394;418;248;275;264;214;171;150;135;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8555;4050;3.4;306;243;298;210;206;170;176;163;155;167;124;114;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8556;4051;5.2;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8558;4053;1.7;227;171;206;143;194;277;295;290;296;985;187;118;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8559;4054;4.46;280;318;359;252;287;235;250;211;181;166;68;64;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8561;4056;5;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8562;4057;5.44;280;318;359;252;287;235;250;211;181;166;68;64;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8564;4059;0.7;419;495;577;393;407;377;412;339;370;250;205;201;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8565;4060;5.6;280;318;359;252;287;235;250;211;181;166;68;64;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8566;4061;14;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8567;4062;8.6;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8568;4063;30.7;308;350;406;256;327;281;297;238;209;152;52;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8569;4064;13.9;443;426;410;385;410;374;408;312;374;293;265;258;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8570;4065;4.3;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8571;4066;2.94;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8572;4067;13.8;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8573;4068;10.3;392;356;465;289;405;313;325;275;274;1417;123;87;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8574;4069;3.74;419;495;577;393;407;377;412;339;370;250;205;201;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8575;4070;5.5;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8577;4072;24.6;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8578;4073;49.3;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8579;4074;6;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8580;4075;13.1;443;426;410;385;410;374;408;312;374;293;265;258;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8581;4076;2.24;344;371;459;292;394;326;373;318;269;558;94;71;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8582;4077;13.4;392;356;465;289;405;313;325;275;274;1417;123;87;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8583;4078;18.6;411;486;650;368;588;452;487;401;345;226;65;39;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8585;4080;2110.439;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;4
8587;4082;3.25;419;495;577;393;407;377;412;339;370;250;205;201;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8588;4083;0.0163;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8589;4084;3.77;419;495;577;393;407;377;412;339;370;250;205;201;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8590;4085;5.2;419;495;577;393;407;377;412;339;370;250;205;201;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8591;4086;3.9;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8592;4087;4.5;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8593;4088;5.2;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8594;4089;1.6;227;171;206;143;194;277;295;290;296;985;187;118;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8595;4090;6;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8596;4091;0.0025;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8597;4092;5.2;334;341;391;221;196;170;190;200;176;218;144;69;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8598;4093;6;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8601;4096;19.9156;902;318;355;289;339;408;443;280;500;1548;366;405;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8602;4097;22.5;344;371;459;292;394;326;373;318;269;558;94;71;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8603;4098;14;443;426;410;385;410;374;408;312;374;293;265;258;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8604;4099;446.3527;902;318;355;289;339;408;443;280;500;1548;366;405;0;SHADOW;0;TURBIDEZ;Estados_Unidos;4
8605;4100;22.5;443;426;410;385;410;374;408;312;374;293;265;258;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8606;4101;20.7;344;371;459;292;394;326;373;318;269;558;94;71;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8607;4102;21.3;308;350;406;256;327;281;297;238;209;152;52;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8608;4103;4;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8609;4104;39.3;308;350;406;256;327;281;297;238;209;152;52;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8610;4105;0.7666;468;385;354;278;299;300;327;279;302;551;253;177;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8612;4107;27;443;426;410;385;410;374;408;312;374;293;265;258;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8613;4108;11;1088;1183;1457;1251;1634;1279;1265;1122;1158;1083;1076;998;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8614;4109;43;572;653;851;687;1148;803;809;693;579;330;444;409;0;SHADOW;0;TURBIDEZ;Estados_Unidos;2
8615;4110;1.37;420;392;433;279;317;427;449;425;393;449;212;130;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8616;4111;0.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8617;4112;188.22;463;184;372;182;304;228;234;209;216;2327;192;143;0;SHADOW;0;TURBIDEZ;Estados_Unidos;4
8618;4113;4.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8620;4115;0.8;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8622;4117;5;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8623;4118;1.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8624;4119;4.1;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8625;4120;0.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8626;4121;4.7;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8627;4122;0.1;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8628;4123;3.1;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8629;4124;1.03;362;294;292;211;238;346;350;314;313;384;131;82;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8630;4125;0.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8632;4127;0.8;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8633;4128;0.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8637;4132;3.5;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8638;4133;3.7;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8639;4134;1.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8640;4135;1.42;395;303;288;222;232;313;316;282;292;826;141;93;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8641;4136;0.7;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8642;4137;0.6;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8643;4138;0.7;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8644;4139;0.1;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8645;4140;0.2;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8646;4141;2.2;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8647;4142;2.1;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8648;4143;243.96;438;232;355;236;286;228;256;206;211;1001;232;173;0;SHADOW;0;TURBIDEZ;Estados_Unidos;4
8649;4144;2.9;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8650;4145;0.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8651;4146;2;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8653;4148;4;231;200;256;184;242;147;146;123;113;91;61;54;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8654;4149;0.5;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8655;4150;2.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8656;4151;2.7;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8657;4152;158.73;365;769;943;706;942;1012;1128;1174;1095;2944;717;497;0;SHADOW;0;TURBIDEZ;Estados_Unidos;4
8658;4153;0.5;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8659;4154;0.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8660;4155;21.652;516;627;876;810;1173;1246;1365;1299;1345;2729;1368;937;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8661;4156;0.2;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8662;4157;0.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8663;4158;0.5;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8664;4159;1.92;434;397;452;214;224;299;327;279;291;333;107;55;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8665;4160;0.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8666;4161;16.144;392;684;831;770;836;801;781;808;781;1282;996;989;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8667;4162;4.1;633;629;776;614;645;535;544;429;527;502;483;433;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8669;4164;2.3;1274;1255;1405;1268;1320;1228;1247;1081;1244;1213;1184;1065;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8670;4165;2;1068;1100;1266;1117;1188;1117;1101;963;1099;1084;1069;974;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8671;4166;3.8;1199;1155;1284;1120;1156;1043;1054;900;1021;1136;982;896;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8672;4167;21.47;210;194;275;206;187;90;94;83;78;70;55;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8674;4169;21.73;210;194;275;206;187;90;94;83;78;70;55;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8678;4173;21.34;210;194;275;206;187;90;94;83;78;70;55;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8680;4175;34;461;650;924;618;771;921;1029;953;1024;2751;663;291;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8682;4177;2.4;1000;686;881;703;793;694;771;751;936;2174;1745;1342;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8684;4179;2;1109;1164;1364;1322;1397;1323;1365;1208;1345;1225;1232;1102;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8687;4182;7.49;521;471;666;589;755;643;719;566;687;2116;798;705;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8691;4186;4.47;88;144;168;101;86;1;1;1;1;1;15;16;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8692;4187;19.4;71;117;137;69;105;27;73;41;23;88;33;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8693;4188;2.049369;228;267;315;207;439;875;1057;1075;1086;1444;556;305;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8694;4189;4.2;103;153;186;102;101;50;57;36;34;23;14;15;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8695;4190;6.48;103;153;186;102;101;50;57;36;34;23;14;15;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8696;4191;4.2;103;153;186;102;101;50;57;36;34;23;14;15;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8697;4192;2.37845;228;267;315;207;439;875;1057;1075;1086;1444;556;305;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8698;4193;20;71;117;137;69;105;27;73;41;23;88;33;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8699;4194;5.91;103;153;186;102;101;50;57;36;34;23;14;15;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8700;4195;4.02;126;162;192;121;113;32;49;28;26;26;41;51;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
8701;4196;6.03;71;117;137;69;105;27;73;41;23;88;33;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
